candidate_id,resolved_openml_id,source_pools,source_dataset_ids,dataset_name,retrieval_timestamp_utc,objective_eligible,semantic_eligible,duplicate_status,first_exclusion_reason,final_decision,openml_version,target_name,description_excerpt,class_labels,minority_label,majority_label,n_rows,n_source_features,n_numeric,n_categorical,n_continuous,n_encoded_features,missing_indicator_count,n_minority,n_majority,minority_prevalence,treatment_intensity_r,missing_fraction,max_balanced_train_size,raw_checksum,objective_checks_json,dtype_disagreement,check_binary,check_rows_in_range,check_has_continuous,check_prevalence_ge_0_02,check_prevalence_le_upper,check_minority_count_ge_250,check_missing_lt_10pct,check_encoded_features_le_100,check_tabpfn_envelope_balanced_train_le_10000,check_treatment_intensity_r_ge_0_5,review_status,semantic_decision,semantic_decision_reason,pipeline_determinism_candidate,suspected_issue
openml:46918,46918,tabarena_v0.1,tabarena_v0.1:46918,credit-g,2026-08-31T21:41:31.485549+00:00,False,False,none,objective_fail:has_continuous,EXCLUDE,5,good_or_bad_customer,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5NC77
- **Reference (please cite)**: Hofmann, H. (1994). Statlog (German Credit Data) [Dataset]. UCI Machine Learning Repository. https://doi.org/10.24432/C5NC77.
- **Dataset Year:** 1994
- **Dataset Description:** see the refer",bad|good,bad,good,1000.0,20.0,7.0,13.0,0.0,20.0,0.0,300.0,700.0,0.3,1.3333333333333337,0.0,700.0,b80c959f8e30f04a1de4fb2bfb5d3b38b000febb1853ca35077ff485a32c8ab1,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,True,True,True,True,True,,,,,
openml:46919,46919,tabarena_v0.1,tabarena_v0.1:46919,credit_card_clients_default,2026-08-31T21:41:31.506432+00:00,False,False,none,prefilter_rows_out_of_range:30000.0,EXCLUDE,1,DefaultOnPaymentNextMonth,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C55S3H
- **Reference (please cite)**: Yeh, I-Cheng, and Che-hui Lien. 'The comparisons of data mining techniques for the predictive accuracy of probability of default of credit card clients.' Expert systems with applications 36.2",,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46920,46920,tabarena_v0.1,tabarena_v0.1:46920,customer_satisfaction_in_airline,2026-08-31T21:41:31.507300+00:00,False,False,none,prefilter_rows_out_of_range:129880.0,EXCLUDE,1,satisfaction,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC0: Public Domain
- **Original Data Source:** https://www.kaggle.com/datasets/yakhyojon/customer-satisfaction-in-airline
- **Reference (please cite)**: Kaggle User Yakhyojon. 'Customer Satisfaction in Airline.' Kaggle, 2023, https://www.kaggle.com/datasets/yakhyojon/customer-satisfaction-in",,,,129880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46921,46921,tabarena_v0.1,tabarena_v0.1:46921,diabetes,2026-08-31T21:41:31.508051+00:00,True,True,none,,KEEP,7,TestedPositiveForDiabetes,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC0: Public Domain
- **Original Data Source:** Original UCI source is lost, backup on [OpenML](https://www.openml.org/search?type=data&sort=runs&id=37) and [Kaggle](https://www.kaggle.com/datasets/uciml/pima-indians-diabetes-database).
- **Reference (please cite)**: Smith, Jack W., et al. 'U",No|Yes,Yes,No,768.0,8.0,8.0,0.0,2.0,8.0,0.0,268.0,500.0,0.3489583333333333,0.8656716417910449,0.0,500.0,9ccdd95253e038619ce070a0e9ced24e382b413bb139f90e432dff81adc884dd,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,True,True,True,True,True,PROPOSED_KEEP_METADATA_CLEAR,KEEP,tabarena_v0.1_curated_iid_no_semantic_keyword_hits,,
openml:46922,46922,tabarena_v0.1,tabarena_v0.1:46922,Diabetes130US,2026-08-31T21:41:31.525807+00:00,False,False,none,prefilter_rows_out_of_range:71518.0,EXCLUDE,4,EarlyReadmission,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5230J
- **Reference (please cite)**: Strack, Beata, et al. 'Impact of HbA1c measurement on hospital readmission rates: analysis of 70,000 clinical database patient records.' BioMed research international 2014.1 (2014): 781670. h",,,,71518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46923,46923,tabarena_v0.1,tabarena_v0.1:46923,diamonds,2026-08-31T21:41:31.526627+00:00,False,False,none,prefilter_rows_out_of_range:53940.0,EXCLUDE,9,price,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** MIT License
- **Original Data Source:** https://github.com/tidyverse/ggplot2/blob/main/data-raw/diamonds.csv
- **Reference (please cite)**: Wickham, Hadley, and Hadley Wickham. 'Data analysis.' ggplot2: Elegant graphics for data analysis (2016): 189-201. https://doi.org/10.1007/978-3-319-24277-4",,,,53940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46924,46924,tabarena_v0.1,tabarena_v0.1:46924,E-CommereShippingData,2026-08-31T21:41:31.527378+00:00,False,False,none,prefilter_rows_out_of_range:10999.0,EXCLUDE,1,ArrivedLate,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public Domain
- **Original Data Source:** https://www.kaggle.com/datasets/prachi13/customer-analytics
- **Reference (please cite)**: Prachi Gopalani. 'E-Commerce Shipping Data.' Kaggle, 2021, https://www.kaggle.com/datasets/prachi13/customer-analytics.
- **Dataset Year:** 2021
- **Dataset De",,,,10999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46927,46927,tabarena_v0.1,tabarena_v0.1:46927,Fitness_Club,2026-08-31T21:41:31.528115+00:00,True,True,none,,KEEP,1,attended,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public Domain
- **Original Data Source:** https://www.kaggle.com/datasets/ddosad/datacamps-data-science-associate-certification
- **Reference (please cite)**: Kaggle User Ddosad. 'Fitness Club Dataset for ML Classification.' Kaggle, 2023, https://www.kaggle.com/datasets/ddosad/datacamps-data",No|Yes,Yes,No,1500.0,6.0,3.0,3.0,1.0,7.0,1.0,454.0,1046.0,0.3026666666666666,1.3039647577092517,0.0022222222222222,1046.0,23d6a9f9a02f0aea50f700b704c2aca324ee96608b2f19dee4decbed28233875,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,True,True,True,True,True,PROPOSED_KEEP_METADATA_CLEAR,KEEP,tabarena_v0.1_curated_iid_no_semantic_keyword_hits,,
openml:46928,46928,tabarena_v0.1,tabarena_v0.1:46928,Food_Delivery_Time,2026-08-31T21:41:31.550404+00:00,False,False,none,prefilter_rows_out_of_range:45451.0,EXCLUDE,1,Time_taken(min),"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** Database Contents License (DbCL) v1.0
- **Original Data Source:** https://www.kaggle.com/datasets/rajatkumar30/food-delivery-time
- **Reference (please cite)**: Kaggle User Rajatkumar30. 'Food Delivery Time.' Kaggle, 2023, https://www.kaggle.com/datasets/rajatkumar30/food-delivery-time.
- **Data",,,,45451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46929,46929,tabarena_v0.1,tabarena_v0.1:46929,GiveMeSomeCredit,2026-08-31T21:41:31.551247+00:00,False,False,none,prefilter_rows_out_of_range:150000.0,EXCLUDE,1,FinancialDistressNextTwoYears,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public
- **Original Data Source:** https://www.kaggle.com/competitions/GiveMeSomeCredit
- **Reference (please cite)**: Credit Fusion and Will Cukierski. Give Me Some Credit. https://kaggle.com/competitions/GiveMeSomeCredit, 2011. Kaggle.
- **Dataset Year:** 2011
- **Dataset Description:** se",,,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46930,46930,tabarena_v0.1,tabarena_v0.1:46930,hazelnut-spread-contaminant-detection,2026-08-31T21:41:31.552021+00:00,False,False,none,Structural zero treatment: minority prevalence=0.5 implies k=N_majority-N_minority=0.,EXCLUDE,1,Contaminated,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY-SA
- **Original Data Source:** https://www.openml.org/search?type=data&status=active&id=45538
- **Reference (please cite)**: Ricci, Marco, et al. 'Machine-learning-based microwave sensing: A case study for the food industry.' IEEE Journal on Emerging and Selected Topics in Circuits and",,0,1,2400.0,30.0,,0.0,30.0,30.0,,1200.0,1200.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,True,
openml:46931,46931,tabarena_v0.1,tabarena_v0.1:46931,healthcare_insurance_expenses,2026-08-31T21:41:31.559845+00:00,False,False,none,prefilter_not_binary:0.0,EXCLUDE,1,charges,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** Database Contents License (DbCL) v1.0
- **Original Data Source:** https://www.kaggle.com/datasets/arunjangir245/healthcare-insurance-expenses/
- **Reference (please cite)**: Kaggle User Arunjangir245. 'Healthcare Insurance Expenses.' Kaggle, 2023, https://www.kaggle.com/datasets/arunjangir245/he",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46932,46932,tabarena_v0.1,tabarena_v0.1:46932,heloc,2026-08-31T21:41:31.560732+00:00,False,False,none,prefilter_rows_out_of_range:10459.0,EXCLUDE,3,RiskPerformance,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public
- **Original Data Source:** https://www.kaggle.com/datasets/averkiyoliabev/home-equity-line-of-creditheloc
- **Reference (please cite)**: Kaggle User Averkiyoliabev. 'Home Equity Line of Credit (HELOC).' Kaggle, 2021, https://www.kaggle.com/datasets/averkiyoliabev/home-equity-line-of-",,,,10459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46933,46933,tabarena_v0.1,tabarena_v0.1:46933,hiva_agnostic,2026-08-31T21:41:31.561521+00:00,False,False,none,prefilter_not_binary:3.0,EXCLUDE,2,CompoundActivity,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public
- **Original Data Source:** http://www.agnostic.inf.ethz.ch
- **Reference (please cite)**: Guyon, Isabelle, et al. 'Agnostic learning vs. prior knowledge challenge.' 2007 International Joint Conference on Neural Networks. IEEE, 2007. https://doi.org/10.1109/IJCNN.2007.4371065
- **Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46934,46934,tabarena_v0.1,tabarena_v0.1:46934,houses,2026-08-31T21:41:31.562276+00:00,False,False,none,prefilter_rows_out_of_range:20640.0,EXCLUDE,7,LnMedianHouseValue,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** Public
- **Original Data Source:** https://lib.stat.cmu.edu/datasets/
- **Reference (please cite)**: Pace, R. Kelley, and Ronald Barry. 'Sparse spatial autoregressions.' Statistics & Probability Letters 33.3 (1997): 291-297. https://doi.org/10.1016/S0167-7152(96)00140-X
- **Dataset Year:** 1990
",,,,20640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46935,46935,tabarena_v0.1,tabarena_v0.1:46935,HR_Analytics_Job_Change_of_Data_Scientists,2026-08-31T21:41:31.563018+00:00,False,False,none,prefilter_rows_out_of_range:19158.0,EXCLUDE,1,LookingForJobChange,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC0: Public Domain
- **Original Data Source:** https://www.kaggle.com/datasets/arashnic/hr-analytics-job-change-of-data-scientists
- **Reference (please cite)**: Kaggle User Arashnic. 'HR Analytics: Job Change of Data Scientists.' Kaggle, 2021, https://www.kaggle.com/datasets/arashnic/hr-ana",,,,19158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46937,46937,tabarena_v0.1,tabarena_v0.1:46937,in_vehicle_coupon_recommendation,2026-08-31T21:41:31.563758+00:00,False,False,none,prefilter_rows_out_of_range:12684.0,EXCLUDE,1,AcceptCoupon,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5GS4P
- **Reference (please cite)**: Wang, Tong, et al. 'A bayesian framework for learning rule sets for interpretable classification.' Journal of Machine Learning Research 18.70 (2017): 1-37. https://www.jmlr.org/papers/v18/16-",,,,12684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46938,46938,tabarena_v0.1,tabarena_v0.1:46938,Is-this-a-good-customer,2026-08-31T21:41:31.564490+00:00,False,False,none,"objective_fail:has_continuous,minority_count_ge_250",EXCLUDE,2,bad_client_target,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC0: Public Domain
- **Original Data Source:** https://www.kaggle.com/datasets/podsyp/is-this-a-good-customer
- **Reference (please cite)**: Kaggle User Podsyp. 'Is This a Good Customer?' Kaggle, 2020, https://www.kaggle.com/datasets/podsyp/is-this-a-good-customer.
- **Dataset Year:** 2020
-",No|Yes,Yes,No,1723.0,13.0,5.0,8.0,0.0,13.0,0.0,196.0,1527.0,0.1137550783517121,6.790816326530613,0.0,1528.0,69d8dc3f2810367b1110996bed33dd746237b0389b62b785063e4b7a79bd3937,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,False,True,True,True,True,,,,,
openml:46939,46939,tabarena_v0.1,tabarena_v0.1:46939,kddcup09_appetency,2026-08-31T21:41:31.589260+00:00,False,False,none,prefilter_rows_out_of_range:50000.0,EXCLUDE,2,appetency,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public
- **Original Data Source:** https://kdd.org/kdd-cup/view/kdd-cup-2009/Intro
- **Reference (please cite)**: Guyon, Isabelle, et al. 'Analysis of the kdd cup 2009: Fast scoring on a large orange customer database.' KDD-Cup 2009 Competition. PMLR, 2009. https://proceedings.mlr.press/v7/g",,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46940,46940,tabarena_v0.1,tabarena_v0.1:46940,Marketing_Campaign,2026-08-31T21:41:31.590149+00:00,False,False,none,objective_fail:has_continuous,EXCLUDE,1,Response,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public
- **Original Data Source:** https://www.kaggle.com/datasets/rodsaldanha/arketing-campaign
- **Reference (please cite)**: Saldanha, Rodolfo. 'Marketing Campaign.' Kaggle, 2020, https://www.kaggle.com/datasets/rodsaldanha/arketing-campaign.
- **Dataset Year:** 2020
- **Dataset Descripti",No|Yes,Yes,No,2240.0,25.0,16.0,9.0,0.0,26.0,1.0,334.0,1906.0,0.1491071428571428,4.706586826347305,0.0004285714285714,1906.0,a8f79e75439bc8870ccd10e6ad226c1af8584b13fe31f422d5a5e47817a27e54,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,True,True,True,True,True,,,,,
openml:46941,46941,tabarena_v0.1,tabarena_v0.1:46941,maternal_health_risk,2026-08-31T21:41:31.617883+00:00,False,False,none,prefilter_not_binary:3.0,EXCLUDE,3,RiskLevel,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5DP5D
- **Reference (please cite)**: Ahmed, Marzia, et al. 'Review and analysis of risk factor of maternal health in remote area using the Internet of Things (IoT).' InECCE2019: Proceedings of the 5th International Conference on",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46942,46942,tabarena_v0.1,tabarena_v0.1:46942,miami_housing,2026-08-31T21:41:31.618741+00:00,False,False,none,prefilter_rows_out_of_range:13776.0,EXCLUDE,3,SALE_PRC,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** CC BY-NC-SA
- **Original Data Source:** https://www.openml.org/search?type=data&id=43093&sort=runs&status=active
- **Reference (please cite)**: Bourassa, Steven C., et al. 'Big data, accessibility and urban house prices.' Urban Studies 58.15 (2021): 3176-3195. https://doi.org/10.1177/00420980209",,,,13776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46947,46947,tabarena_v0.1,tabarena_v0.1:46947,online_shoppers_intention,2026-08-31T21:41:31.619517+00:00,False,False,none,prefilter_rows_out_of_range:12330.0,EXCLUDE,1,Revenue,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5F88Q
- **Reference (please cite)**: Sakar, C. Okan, et al. 'Real-time prediction of online shoppers purchasing intention using multilayer perceptron and LSTM recurrent neural networks.' Neural Computing and Applications 31.10 (",,,,12330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46949,46949,tabarena_v0.1,tabarena_v0.1:46949,physiochemical_protein,2026-08-31T21:41:31.620264+00:00,False,False,none,prefilter_rows_out_of_range:45730.0,EXCLUDE,8,ResidualSize,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5QW3H
- **Reference (please cite)**: Rana, Prashant. 'Physicochemical Properties of Protein Tertiary Structure.' UCI Machine Learning Repository, 2013, https://doi.org/10.24432/C5QW3H.
- **Dataset Year:** 2013
- **Dataset Descriptio",,,,45730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46950,46950,tabarena_v0.1,tabarena_v0.1:46950,polish_companies_bankruptcy,2026-08-31T21:41:31.621002+00:00,False,False,none,objective_fail:encoded_features_le_100,EXCLUDE,1,company_bankrupt,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5F600
- **Reference (please cite)**: Zieba, Maciej, Sebastian K. Tomczak, and Jakub M. Tomczak. 'Ensemble boosted trees with synthetic features generation in application to bankruptcy prediction.' Expert systems with application",No|Yes,Yes,No,5910.0,64.0,64.0,0.0,64.0,113.0,49.0,410.0,5500.0,0.0693739424703891,12.414634146341465,0.0123360829103214,5500.0,262de257a843f294c62ef12dcb8bf9016c63bc7a34cbd6e87b5a649d86513e13,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": false, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,True,True,False,True,True,,,,,
